#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
178	Gambia	9,989		342		9,638		9	3	3,976	136	121,854	48,499	2,512,513	
179	Eritrea	7,393		60		7,131		202		2,045	17	23,693	6,553	3,615,830	
180	Cayman Islands	7,324		6		3,452		3,866	20	109,618	90	206,486	3,090,460	66,814	
181	Gibraltar	7,281		98		6,698		485	3	216,201	2,910	417,197	12,388,188	33,677	
182	Niger	7,007		259		6,613		135	2	275	10	188,729	7,418	25,442,440	
183	Guinea-Bissau	6,442		148		6,275		19		3,168	73	107,174	52,699	2,033,700	
184	Sierra Leone	6,402		121		N/A	N/A	N/A		780	15	160,729	19,586	8,206,203	
185	Dominica	6,028		38		5,615		375		83,445	526	109,026	1,509,240	72,239	
186	San Marino	5,979		93		5,610		276	2	175,688	2,733	90,716	2,665,609	34,032	
187	Grenada	5,898	+1	200		5,624		74	2	52,074	1,766	87,626	773,664	113,261	
188	Liberia	5,824		287		5,523		14	2	1,115	55	128,246	24,542	5,225,590	
189	Bermuda	5,748		106		5,609		33	2	92,782	1,711	646,478	10,435,143	61,952	
190	Chad	5,701		181		4,874		646		334	11	157,235	9,200	17,091,204	
191	St. Vincent Grenadines	5,562		74		4,992		496	7	49,911	664	90,554	812,588	111,439	
192	Liechtenstein	4,752	+56	62	+1	4,304	+58	386	11	124,128	1,620	80,413	2,100,488	38,283	
193	Sint Maarten	4,593		75		4,490		28	10	105,431	1,722	62,056	1,424,479	43,564	
194	Comoros	4,521	+13	150		4,304	+6	67		5,047	167			895,773	
195	Antigua and Barbuda	4,141		117		4,018		6	11	41,796	1,181	17,782	179,478	99,076	
196	Saint Martin	3,973		56		1,399		2,518	7	100,333	1,414	54,303	1,371,357	39,598	
197	Monaco	3,797		36		3,610		151	1	95,797	908	54,960	1,386,618	39,636	
198	Sao Tome and Principe	3,731		56		3,675		0		16,589	249	14,689	65,310	224,911	
199	Faeroe Islands	3,688		13		3,193		482	7	75,072	265	567,000	11,541,750	49,126	
200	Turks and Caicos	3,099		24		3,021		54		78,539	608	94,789	2,402,276	39,458	
201	Caribbean Netherlands	2,970		22		2,675		273		111,789	828	30,126	1,133,921	26,568	
202	British Virgin Islands	2,809		38		N/A	N/A	N/A	7	92,050	1,245	82,570	2,705,794	30,516	
203	Saint Kitts and Nevis	2,786		28		2,742		16	1	51,851	521	56,774	1,056,634	53,731	
204	Bhutan	2,640		3		2,623		14		3,369	4	1,244,143	1,587,674	783,626	
205	St. Barth	1,603		6		N/A	N/A	N/A		161,593	605	56,491	5,694,657	9,920	
206	Greenland	1,456				1,156		300	2	25,585		110,294	1,938,077	56,909	
207	Anguilla	1,386		3		1,273		110		91,232	197	51,382	3,382,175	15,192	
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	445		7		438		0		40,602	639	20,508	1,871,168	10,960	
210	Falkland Islands	83				N/A	N/A	N/A		22,909		8,316	2,295,335	3,623	
211	Macao	77				77		0		116		5,019	7,583	661,852	
212	Saint Pierre Miquelon	59				32		27		10,254		11,864	2,061,870	5,754	
213	Montserrat	44		1		41		2		8,807	200	2,920	584,468	4,996	
214	Vatican City	27				27		0		33,582				804	
215	Solomon Islands	20				20		0		28		4,500	6,332	710,673	
216	Western Sahara	10		1		8		1		16	2			618,081	
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,166	18,216	
219	Vanuatu	6		1		3		2		19	3	23,000	72,490	317,283	
220	Marshall Islands	4				4		0		67				59,755	
221	Samoa	3				3		0		15				200,280	
222	Saint Helena	2				2		0		328				6,103	
223	Micronesia	1				1		0		9				116,729	
224	Tonga	1				1		0		9				107,389	
	Total:	263,896,084	+175,407	5,245,182	+3,329	238,229,398	+196,320	20,421,504	87,105	33,855.4	672.9										
